,country_ID,Year,Value
2409,119,2005,11.6
2410,120,2005,57.0
2411,121,2005,2.1
2412,122,2005,15.4
2413,123,2005,24.4
2414,124,2005,17.9
2415,125,2005,3.2
2416,126,2005,5.2
2417,127,2005,41.3
2418,128,2005,18.2
2419,129,2005,20.0
2420,130,2005,5.1
2421,131,2005,48.2
2422,132,2005,17.2
2423,133,2005,15.5
2424,134,2005,14.7
2425,135,2005,15.3
2426,136,2005,4.1
2427,137,2005,19.1
2428,138,2005,15.9
2429,139,2005,28.7
2430,140,2005,3.4
2431,141,2005,15.5
2432,173,2005,18.5
2433,142,2005,17.8
2434,143,2005,20.2
2435,144,2005,3.2
2436,145,2005,16.7
2437,146,2005,14.8
2438,147,2005,17.2
2439,148,2005,40.2
2440,150,2005,8.0
2441,151,2005,28.4
2442,152,2005,5.8
2443,153,2005,17.3
2444,154,2005,10.0
2445,155,2005,5.5
2446,156,2005,4.9
2447,157,2005,16.9
2448,158,2005,16.5
2449,159,2005,15.9
2450,160,2005,5.2
2451,161,2005,22.3
2452,163,2005,20.0
2453,164,2005,2.8
2454,165,2005,4.8
2455,166,2005,21.2
2456,168,2005,16.3
2457,169,2005,15.5
2458,170,2005,20.7
2459,171,2005,9.4
2460,172,2005,5.0
2461,174,2005,1.9
2462,175,2005,5.2
2463,177,2005,40.6
2464,178,2005,12.9
2465,179,2005,20.7
2466,180,2005,25.1
2467,181,2005,12.9
2468,182,2005,43.1
2469,183,2005,3.1
2470,184,2005,20.5
2471,185,2005,24.5
2472,186,2005,21.4
2473,187,2005,4.9
2474,188,2005,29.0
2475,189,2005,22.8
2476,190,2005,11.4
2477,191,2005,18.4
2478,192,2005,21.4
2479,193,2005,0.9
2480,194,2005,11.0
2481,195,2005,5.1
2482,196,2005,12.2
2483,1,2006,3.2
2484,2,2006,16.0
2485,3,2006,20.8
2486,4,2006,23.6
2487,5,2006,5.0
2488,6,2006,14.7
2489,7,2006,23.4
2490,8,2006,16.0
2491,9,2006,23.5
2492,10,2006,16.1
2493,11,2006,14.8
2494,12,2006,26.6
2495,13,2006,25.0
2496,14,2006,1.9
2497,15,2006,17.9
2498,16,2006,20.9
2499,17,2006,18.9
2500,18,2006,19.1
2501,19,2006,6.5
2502,20,2006,3.6
2503,21,2006,15.7
2504,22,2006,14.3
2505,23,2006,15.5
2506,24,2006,17.3
2507,25,2006,9.4
2508,26,2006,20.8
2509,27,2006,3.1
2510,28,2006,3.2
2511,46,2006,6.6
2512,29,2006,8.2
2513,30,2006,2.2
2514,31,2006,7.7
2515,32,2006,23.8
2516,33,2006,5.0
2517,34,2006,3.9
2518,35,2006,23.3
2519,36,2006,3.4
2520,37,2006,17.8
2521,38,2006,5.3
2522,39,2006,6.6
2523,40,2006,49.9
2524,41,2006,18.6
2525,42,2006,19.8
2526,43,2006,19.9
2527,44,2006,18.5
2528,45,2006,22.6
2529,47,2006,4.9
2530,48,2006,4.2
2531,49,2006,16.0
2532,50,2006,10.7
2533,51,2006,22.3
2534,52,2006,20.0
2535,53,2006,15.6
2536,54,2006,25.5
2537,55,2006,18.9
2538,56,2006,5.4
2539,57,2006,3.0
2540,58,2006,18.6
2541,167,2006,12.7
2542,59,2006,2.7
2543,61,2006,24.3
2544,62,2006,18.5
2545,63,2006,17.9
2546,64,2006,11.4
2547,65,2006,6.6
2548,66,2006,16.1
2549,67,2006,18.4
2550,68,2006,7.4
2551,69,2006,20.8
2552,70,2006,16.2
2553,71,2006,15.8
2554,72,2006,4.9
2555,73,2006,5.9
2556,74,2006,14.8
2557,75,2006,14.7
2558,76,2006,15.6
2559,77,2006,21.7
2560,78,2006,18.2
2561,79,2006,2.3
2562,80,2006,3.8
2563,81,2006,19.7
2564,82,2006,24.9
2565,83,2006,19.3
2566,84,2006,23.0
2567,85,2006,16.9
2568,86,2006,18.9
2569,87,2006,2.7
2570,88,2006,29.7
2571,89,2006,16.3
2572,90,2006,4.4
2573,91,2006,39.6
2574,92,2006,32.5
2575,93,2006,11.7
2576,94,2006,2.7
2577,95,2006,20.7
2578,96,2006,26.7
2579,97,2006,12.3
2580,98,2006,6.8
2581,99,2006,26.5
2582,100,2006,23.2
2583,101,2006,18.3
2584,102,2006,3.1
2585,103,2006,3.6
2586,104,2006,9.9
2587,105,2006,4.5
2588,106,2006,5.3
2589,107,2006,25.3
2590,108,2006,47.3
2591,109,2006,8.8
2592,110,2006,8.1
2593,111,2006,23.8
2594,112,2006,38.6
2595,114,2006,14.3
2596,115,2006,19.1
2597,116,2006,19.8
2598,117,2006,4.8
2599,118,2006,3.2
2600,119,2006,12.0
2601,120,2006,57.4
2602,121,2006,2.3
2603,122,2006,15.8
2604,123,2006,24.9
2605,124,2006,18.4
2606,125,2006,3.4
2607,126,2006,5.4
2608,127,2006,42.1
2609,128,2006,18.6
2610,129,2006,20.5
2611,130,2006,5.3
2612,131,2006,48.9
2613,132,2006,17.7
2614,133,2006,15.9
2615,134,2006,15.2
2616,135,2006,15.7
2617,136,2006,4.2
2618,137,2006,19.4
2619,138,2006,16.3
2620,139,2006,29.1
2621,140,2006,3.5
2622,141,2006,15.7
2623,173,2006,18.8
2624,142,2006,18.2
2625,143,2006,20.4
2626,144,2006,3.3
2627,145,2006,17.2
2628,146,2006,15.1
2629,147,2006,17.7
2630,148,2006,40.8
2631,150,2006,8.4
2632,151,2006,29.0
2633,152,2006,6.0
2634,153,2006,17.7
2635,154,2006,10.4
2636,155,2006,5.8
2637,156,2006,5.0
2638,157,2006,17.2
2639,158,2006,16.8
2640,159,2006,16.5
2641,160,2006,5.4
2642,161,2006,22.9
2643,163,2006,20.3
2644,164,2006,3.0
2645,165,2006,4.3
2646,166,2006,21.6
2647,168,2006,16.7
2648,169,2006,15.9
2649,170,2006,21.3
2650,171,2006,9.7
2651,172,2006,5.4
2652,174,2006,2.0
2653,175,2006,5.5
2654,177,2006,41.3
2655,178,2006,13.3
2656,179,2006,21.3
2657,180,2006,25.7
2658,181,2006,13.4
2659,182,2006,43.9
2660,183,2006,3.2
2661,184,2006,20.8
2662,185,2006,25.0
2663,186,2006,21.9
2664,187,2006,5.1
2665,188,2006,29.7
2666,189,2006,23.2
2667,190,2006,11.8
2668,191,2006,19.0
2669,192,2006,21.8
2670,193,2006,1.0
2671,194,2006,11.4
2672,195,2006,5.3
2673,196,2006,12.5
2674,1,2007,3.4
2675,2,2007,16.5
2676,3,2007,21.4
2677,4,2007,23.8
2678,5,2007,5.3
2679,6,2007,15.1
2680,7,2007,23.9
2681,8,2007,16.4
2682,9,2007,24.0
2683,10,2007,16.5
2684,11,2007,15.2
2685,12,2007,27.1
2686,13,2007,25.4
2687,14,2007,2.0
2688,15,2007,18.4
2689,16,2007,21.2
2690,17,2007,19.2
2691,18,2007,19.6
2692,19,2007,6.7
2693,20,2007,3.9
2694,21,2007,16.1
2695,22,2007,14.6
2696,23,2007,15.8
2697,24,2007,17.8
2698,25,2007,9.8
2699,26,2007,21.2
2700,27,2007,3.3
2701,28,2007,3.4
2702,46,2007,6.9
2703,29,2007,8.6
2704,30,2007,2.3
2705,31,2007,8.0
2706,32,2007,24.4
2707,33,2007,5.2
2708,34,2007,4.1
2709,35,2007,23.7
2710,36,2007,3.7
2711,37,2007,18.2
2712,38,2007,5.5
2713,39,2007,6.8
2714,40,2007,50.6
2715,41,2007,19.3
2716,42,2007,20.2
2717,43,2007,20.3
2718,44,2007,18.8
2719,45,2007,22.9
2720,47,2007,5.0
2721,48,2007,4.4
2722,49,2007,16.4
2723,50,2007,11.0
2724,51,2007,22.9
2725,52,2007,20.7
2726,53,2007,16.0
2727,54,2007,26.1
2728,55,2007,19.5
2729,56,2007,5.6
2730,57,2007,3.2
2731,58,2007,18.9
2732,167,2007,13.1
2733,59,2007,2.8
2734,61,2007,24.8
2735,62,2007,18.9
2736,63,2007,18.3
2737,64,2007,11.8
2738,65,2007,6.9
2739,66,2007,16.6
2740,67,2007,18.8
2741,68,2007,7.7
2742,69,2007,21.2
2743,70,2007,16.7
2744,71,2007,16.3
2745,72,2007,5.2
2746,73,2007,6.2
2747,74,2007,15.3
2748,75,2007,15.4
2749,76,2007,16.1
2750,77,2007,22.2
2751,78,2007,18.5
2752,79,2007,2.4
2753,80,2007,4.1
2754,81,2007,20.3
2755,82,2007,25.4
2756,83,2007,19.8
2757,84,2007,23.3
2758,85,2007,17.2
2759,86,2007,19.5
2760,87,2007,2.9
2761,88,2007,30.3
2762,89,2007,16.7
2763,90,2007,4.6
2764,91,2007,40.3
2765,92,2007,33.0
2766,93,2007,12.1
2767,94,2007,2.9
2768,95,2007,21.0
2769,96,2007,27.2
2770,97,2007,12.8
2771,98,2007,7.1
2772,99,2007,27.1
2773,100,2007,23.5
2774,101,2007,18.7
2775,102,2007,3.3
2776,103,2007,3.8
2777,104,2007,10.4
2778,105,2007,4.8
2779,106,2007,5.6
2780,107,2007,25.7
2781,108,2007,47.9
2782,109,2007,9.1
2783,110,2007,8.3
2784,111,2007,24.3
2785,112,2007,39.3
2786,114,2007,14.9
2787,115,2007,19.5
2788,116,2007,20.4
2789,117,2007,5.0
2790,118,2007,3.4
2791,119,2007,12.5
2792,120,2007,57.8
2793,121,2007,2.4
2794,122,2007,16.3
2795,123,2007,25.5
2796,124,2007,18.9
2797,125,2007,3.6
2798,126,2007,5.7
2799,127,2007,42.8
2800,128,2007,19.0
2801,129,2007,21.1
2802,130,2007,5.6
2803,131,2007,49.7
2804,132,2007,18.2
2805,133,2007,16.4
2806,134,2007,15.7
2807,135,2007,16.1
2808,136,2007,4.4
2809,137,2007,19.8
2810,138,2007,16.8
2811,139,2007,29.5
2812,140,2007,3.6
2813,141,2007,16.0
2814,173,2007,19.1
2815,142,2007,18.6
2816,143,2007,20.7
2817,144,2007,3.6
2818,145,2007,17.7
2819,146,2007,15.5
2820,147,2007,18.3
2821,148,2007,41.5
2822,150,2007,8.8
2823,151,2007,29.6
2824,152,2007,6.3
2825,153,2007,18.0
2826,154,2007,10.7
2827,155,2007,6.0
2828,156,2007,5.1
2829,157,2007,17.5
2830,158,2007,17.2
2831,159,2007,17.0
2832,160,2007,5.6
2833,161,2007,23.4
2834,163,2007,20.7
2835,164,2007,3.1
2836,165,2007,5.8
2837,166,2007,22.1
2838,168,2007,17.1
2839,169,2007,16.2
2840,170,2007,21.9
2841,171,2007,10.1
2842,172,2007,5.7
2843,174,2007,2.1
2844,175,2007,5.7
2845,177,2007,42.0
2846,178,2007,13.8
2847,179,2007,21.8
2848,180,2007,26.3
2849,181,2007,13.8
2850,182,2007,44.7
2851,183,2007,3.4
2852,184,2007,21.1
2853,185,2007,25.7
2854,186,2007,22.5
2855,187,2007,5.4
2856,188,2007,30.3
2857,189,2007,23.7
2858,190,2007,12.2
2859,191,2007,19.5
2860,192,2007,22.2
2861,193,2007,1.1
2862,194,2007,11.9
2863,195,2007,5.5
2864,196,2007,12.9
2865,1,2008,3.6
2866,2,2008,17.0
2867,3,2008,22.0
2868,4,2008,24.0
2869,5,2008,5.6
2870,6,2008,15.5
2871,7,2008,24.4
2872,8,2008,16.7
2873,9,2008,24.6
2874,10,2008,16.9
2875,11,2008,15.7
2876,12,2008,27.6
2877,13,2008,25.8
2878,14,2008,2.2
2879,15,2008,18.9
2880,16,2008,21.6
2881,17,2008,19.5
2882,18,2008,20.0
2883,19,2008,7.0
2884,20,2008,4.1
2885,21,2008,16.5
2886,22,2008,14.9
2887,23,2008,16.2
2888,24,2008,18.2
2889,25,2008,10.2
2890,26,2008,21.6
2891,27,2008,3.5
2892,28,2008,3.6
2893,46,2008,7.2
2894,29,2008,8.9
2895,30,2008,2.4
2896,31,2008,8.3
2897,32,2008,24.9
2898,33,2008,5.4
2899,34,2008,4.3
2900,35,2008,24.2
2901,36,2008,3.9
2902,37,2008,18.7
2903,38,2008,5.7
2904,39,2008,7.1
2905,40,2008,51.3
2906,41,2008,20.0
2907,42,2008,20.7
2908,43,2008,20.8
2909,44,2008,19.1
2910,45,2008,23.2
2911,47,2008,5.2
2912,48,2008,4.6
2913,49,2008,16.7
2914,50,2008,11.2
2915,51,2008,23.4
2916,52,2008,21.5
2917,53,2008,16.4
2918,54,2008,26.7
2919,55,2008,20.0
2920,56,2008,5.8
2921,57,2008,3.4
2922,58,2008,19.1
2923,167,2008,13.4
2924,59,2008,2.9
2925,61,2008,25.4
2926,62,2008,19.3
2927,63,2008,18.6
2928,64,2008,12.1
2929,65,2008,7.3
2930,66,2008,17.1
2931,67,2008,19.2
2932,68,2008,8.0
2933,69,2008,21.6
2934,70,2008,17.1
2935,71,2008,16.8
2936,72,2008,5.4
2937,73,2008,6.6
2938,74,2008,15.8
2939,75,2008,16.2
2940,76,2008,16.7
2941,77,2008,22.6
2942,78,2008,18.9
2943,79,2008,2.5
2944,80,2008,4.3
2945,81,2008,20.9
2946,82,2008,25.9
2947,83,2008,20.4
2948,84,2008,23.6
2949,85,2008,17.5
2950,86,2008,20.0
2951,87,2008,3.0
2952,88,2008,30.8
2953,89,2008,17.1
2954,90,2008,4.9
2955,91,2008,40.9
2956,92,2008,33.5
2957,93,2008,12.5
2958,94,2008,3.1
2959,95,2008,21.3
2960,96,2008,27.7
2961,97,2008,13.2
2962,98,2008,7.4
2963,99,2008,27.6
2964,100,2008,23.8
2965,101,2008,19.2
2966,102,2008,3.5
2967,103,2008,4.0
2968,104,2008,10.9
2969,105,2008,5.2
2970,106,2008,5.9
2971,107,2008,26.1
2972,108,2008,48.4
2973,109,2008,9.5
2974,110,2008,8.6
2975,111,2008,24.8
2976,112,2008,40.1
2977,114,2008,15.5
2978,115,2008,20.0
2979,116,2008,20.9
2980,117,2008,5.2
2981,118,2008,3.6
2982,119,2008,13.0
2983,120,2008,58.2
2984,121,2008,2.6
2985,122,2008,16.8
2986,123,2008,26.1
2987,124,2008,19.4
2988,125,2008,3.7
2989,126,2008,6.0
2990,127,2008,43.6
2991,128,2008,19.5
2992,129,2008,21.8
2993,130,2008,5.9
2994,131,2008,50.4
2995,132,2008,18.6
2996,133,2008,16.9
2997,134,2008,16.2
2998,135,2008,16.5
2999,136,2008,4.6
3000,137,2008,20.1
3001,138,2008,17.2
3002,139,2008,30.0
3003,140,2008,3.7
3004,141,2008,16.3
3005,173,2008,19.4
3006,142,2008,19.0
3007,143,2008,20.9
3008,144,2008,3.8
3009,145,2008,18.2
3010,146,2008,15.8
3011,147,2008,18.8
3012,148,2008,42.2
3013,150,2008,9.2
3014,151,2008,30.2
3015,152,2008,6.5
3016,153,2008,18.4
3017,154,2008,11.0
3018,155,2008,6.3
3019,156,2008,5.2
3020,157,2008,17.8
3021,158,2008,17.5
3022,159,2008,17.6
3023,160,2008,5.9
3024,161,2008,24.0
3025,163,2008,21.0
3026,164,2008,3.3
3027,165,2008,6.1
3028,166,2008,22.5
3029,168,2008,17.4
3030,169,2008,16.5
3031,170,2008,22.5
3032,171,2008,10.5
3033,172,2008,6.1
3034,174,2008,2.3
3035,175,2008,6.0
3036,177,2008,42.7
3037,178,2008,14.3
3038,179,2008,22.3
3039,180,2008,26.9
3040,181,2008,14.3
3041,182,2008,45.5
3042,183,2008,3.5
3043,184,2008,21.4
3044,185,2008,26.3
3045,186,2008,23.1
3046,187,2008,5.7
3047,188,2008,31.0
3048,189,2008,24.1
3049,190,2008,12.6
3050,191,2008,20.1
3051,192,2008,22.5
3052,193,2008,1.2
3053,194,2008,12.4
3054,195,2008,5.7
3055,196,2008,13.2
3056,1,2009,3.8
3057,2,2009,17.6
3058,3,2009,22.7
3059,4,2009,24.2
3060,5,2009,5.9
3061,6,2009,15.9
3062,7,2009,24.8
3063,8,2009,17.1
3064,9,2009,25.1
3065,10,2009,17.3
3066,11,2009,16.2
3067,12,2009,28.1
3068,13,2009,26.2
3069,14,2009,2.3
3070,15,2009,19.4
3071,16,2009,21.9
3072,17,2009,19.8
3073,18,2009,20.5
3074,19,2009,7.3
3075,20,2009,4.4
3076,21,2009,17.0
3077,22,2009,15.3
3078,23,2009,16.5
3079,24,2009,18.7
3080,25,2009,10.7
3081,26,2009,22.0
3082,27,2009,3.7
3083,28,2009,3.8
3084,46,2009,7.6
3085,29,2009,9.2
3086,30,2009,2.6
3087,31,2009,8.7
3088,32,2009,25.5
3089,33,2009,5.6
3090,34,2009,4.5
3091,35,2009,24.7
3092,36,2009,4.1
3093,37,2009,19.1
3094,38,2009,5.9
3095,39,2009,7.4
3096,40,2009,52.0
3097,41,2009,20.7
3098,42,2009,21.1
3099,43,2009,21.2
3100,44,2009,19.4
3101,45,2009,23.6
3102,47,2009,5.4
3103,48,2009,4.8
3104,49,2009,17.1
3105,50,2009,11.5
3106,51,2009,23.9
3107,52,2009,22.2
3108,53,2009,16.8
3109,54,2009,27.4
3110,55,2009,20.6
3111,56,2009,6.0
3112,57,2009,3.5
3113,58,2009,19.4
3114,167,2009,13.8
3115,59,2009,3.1
3116,61,2009,26.0
3117,62,2009,19.6
3118,63,2009,19.0
3119,64,2009,12.5
3120,65,2009,7.6
3121,66,2009,17.6
3122,67,2009,19.5
3123,68,2009,8.4
3124,69,2009,22.0
3125,70,2009,17.6
3126,71,2009,17.3
3127,72,2009,5.6
3128,73,2009,6.9
3129,74,2009,16.3
3130,75,2009,16.9
3131,76,2009,17.2
3132,77,2009,23.1
3133,78,2009,19.2
3134,79,2009,2.7
3135,80,2009,4.6
3136,81,2009,21.5
3137,82,2009,26.4
3138,83,2009,21.0
3139,84,2009,23.9
3140,85,2009,17.8
3141,86,2009,20.6
3142,87,2009,3.2
3143,88,2009,31.4
3144,89,2009,17.6
3145,90,2009,5.1
3146,91,2009,41.6
3147,92,2009,34.0
3148,93,2009,13.0
3149,94,2009,3.3
3150,95,2009,21.5
3151,96,2009,28.2
3152,97,2009,13.6
3153,98,2009,7.7
3154,99,2009,28.2
3155,100,2009,24.1
3156,101,2009,19.6
3157,102,2009,3.7
3158,103,2009,4.2
3159,104,2009,11.5
3160,105,2009,5.5
3161,106,2009,6.2
3162,107,2009,26.4
3163,108,2009,49.0
3164,109,2009,9.9
3165,110,2009,8.8
3166,111,2009,25.3
3167,112,2009,40.8
3168,114,2009,16.1
3169,115,2009,20.4
3170,116,2009,21.5
3171,117,2009,5.4
3172,118,2009,3.8
3173,119,2009,13.5
3174,120,2009,58.5
3175,121,2009,2.7
3176,122,2009,17.3
3177,123,2009,26.6
3178,124,2009,19.9
3179,125,2009,3.9
3180,126,2009,6.4
3181,127,2009,44.4
3182,128,2009,19.9
3183,129,2009,22.4
3184,130,2009,6.2
3185,131,2009,51.1
3186,132,2009,19.1
3187,133,2009,17.4
3188,134,2009,16.7
3189,135,2009,16.9
3190,136,2009,4.8
3191,137,2009,20.5
3192,138,2009,17.7
3193,139,2009,30.5
3194,140,2009,3.8
3195,141,2009,16.6
3196,173,2009,19.8
3197,142,2009,19.4
3198,143,2009,21.2
3199,144,2009,4.0
3200,145,2009,18.7
3201,146,2009,16.2
3202,147,2009,19.4
3203,148,2009,42.8
3204,150,2009,9.6
3205,151,2009,30.8
3206,152,2009,6.8
3207,153,2009,18.8
3208,154,2009,11.4
3209,155,2009,6.5
3210,156,2009,5.3
3211,157,2009,18.1
3212,158,2009,17.8
3213,159,2009,18.1
3214,160,2009,6.2
3215,161,2009,24.5
3216,163,2009,21.3
3217,164,2009,3.5
3218,165,2009,5.1
3219,166,2009,23.0
3220,168,2009,17.8
3221,169,2009,16.9
3222,170,2009,23.1
3223,171,2009,10.9
3224,172,2009,6.5
3225,174,2009,2.4
3226,175,2009,6.3
3227,177,2009,43.4
3228,178,2009,14.8
3229,179,2009,22.9
3230,180,2009,27.6
3231,181,2009,14.8
3232,182,2009,46.2
3233,183,2009,3.7
3234,184,2009,21.7
3235,185,2009,27.0
3236,186,2009,23.6
3237,187,2009,6.0
3238,188,2009,31.7
3239,189,2009,24.6
3240,190,2009,13.0
3241,191,2009,20.7
3242,192,2009,22.9
3243,193,2009,1.3
3244,194,2009,13.0
3245,195,2009,6.0
3246,196,2009,13.5
3247,1,2010,4.0
3248,2,2010,18.2
3249,3,2010,23.3
3250,4,2010,24.4
3251,5,2010,6.2
3252,6,2010,16.2
3253,7,2010,25.3
3254,8,2010,17.5
3255,9,2010,25.6
3256,10,2010,17.6
3257,11,2010,16.6
3258,12,2010,28.5
3259,13,2010,26.6
3260,14,2010,2.5
3261,15,2010,19.8
3262,16,2010,22.3
3263,17,2010,20.1
3264,18,2010,21.0
3265,19,2010,7.6
3266,20,2010,4.6
3267,21,2010,17.4
3268,22,2010,15.6
3269,23,2010,16.9
3270,24,2010,19.2
3271,25,2010,11.1
3272,26,2010,22.4
3273,27,2010,4.0
3274,28,2010,4.0
3275,46,2010,7.9
3276,29,2010,9.6
3277,30,2010,2.7
3278,31,2010,9.0
3279,32,2010,26.0
3280,33,2010,5.9
3281,34,2010,4.7
3282,35,2010,25.1
3283,36,2010,4.4
3284,37,2010,19.5
3285,38,2010,6.2
3286,39,2010,7.7
3287,40,2010,52.6
3288,41,2010,21.4
3289,42,2010,21.6
3290,43,2010,21.7
3291,44,2010,19.8
3292,45,2010,23.9
3293,47,2010,5.5
3294,48,2010,5.1
3295,49,2010,17.4
3296,50,2010,11.8
3297,51,2010,24.5
3298,52,2010,23.0
3299,53,2010,17.2
3300,54,2010,28.0
3301,55,2010,21.1
3302,56,2010,6.3
3303,57,2010,3.7
3304,58,2010,19.6
3305,167,2010,14.1
3306,59,2010,3.3
3307,61,2010,26.5
3308,62,2010,20.0
3309,63,2010,19.3
3310,64,2010,12.8
3311,65,2010,8.0
3312,66,2010,18.2
3313,67,2010,19.9
3314,68,2010,8.7
3315,69,2010,22.4
3316,70,2010,18.1
3317,71,2010,17.8
3318,72,2010,5.9
3319,73,2010,7.2
3320,74,2010,16.8
3321,75,2010,17.7
3322,76,2010,17.8
3323,77,2010,23.5
3324,78,2010,19.6
3325,79,2010,2.8
3326,80,2010,4.9
3327,81,2010,22.1
3328,82,2010,26.9
3329,83,2010,21.6
3330,84,2010,24.2
3331,85,2010,18.1
3332,86,2010,21.1
3333,87,2010,3.3
3334,88,2010,31.9
3335,89,2010,18.0
3336,90,2010,5.4
3337,91,2010,42.2
3338,92,2010,34.6
3339,93,2010,13.4
3340,94,2010,3.5
3341,95,2010,21.8
3342,96,2010,28.7
3343,97,2010,14.1
3344,98,2010,8.0
3345,99,2010,28.8
3346,100,2010,24.4
3347,101,2010,20.0
3348,102,2010,3.9
3349,103,2010,4.4
3350,104,2010,12.0
3351,105,2010,5.9
3352,106,2010,6.5
3353,107,2010,26.8
3354,108,2010,49.6
3355,109,2010,10.3
3356,110,2010,9.1
3357,111,2010,25.8
3358,112,2010,41.5
3359,114,2010,16.7
3360,115,2010,20.8
3361,116,2010,22.1
3362,117,2010,5.7
3363,118,2010,4.0
3364,119,2010,14.0
3365,120,2010,58.9
3366,121,2010,2.9
3367,122,2010,17.7
3368,123,2010,27.2
3369,124,2010,20.4
3370,125,2010,4.1
3371,126,2010,6.7
3372,127,2010,45.2
3373,128,2010,20.4
3374,129,2010,23.1
3375,130,2010,6.5
3376,131,2010,51.8
3377,132,2010,19.6
3378,133,2010,17.9
3379,134,2010,17.2
3380,135,2010,17.3
3381,136,2010,5.0
3382,137,2010,20.8
3383,138,2010,18.1
3384,139,2010,31.1
3385,140,2010,3.9
3386,141,2010,16.9
3387,173,2010,20.1
3388,142,2010,19.8
3389,143,2010,21.4
3390,144,2010,4.2
3391,145,2010,19.3
3392,146,2010,16.5
3393,147,2010,20.0
3394,148,2010,43.4
3395,150,2010,10.0
3396,151,2010,31.5
3397,152,2010,7.1
3398,153,2010,19.2
3399,154,2010,11.7
3400,155,2010,6.8
3401,156,2010,5.4
3402,157,2010,18.4
3403,158,2010,18.1
3404,159,2010,18.7
3405,160,2010,6.4
3406,161,2010,25.1
3407,163,2010,21.7
3408,164,2010,3.7
3409,165,2010,6.5
3410,166,2010,23.5
3411,168,2010,18.2
3412,169,2010,17.3
3413,170,2010,23.8
3414,171,2010,11.3
3415,172,2010,7.0
3416,174,2010,2.6
3417,175,2010,6.5
3418,177,2010,44.1
3419,178,2010,15.3
3420,179,2010,23.4
3421,180,2010,28.2
3422,181,2010,15.3
3423,182,2010,47.0
3424,183,2010,3.9
3425,184,2010,22.0
3426,185,2010,27.7
3427,186,2010,24.2
3428,187,2010,6.3
3429,188,2010,32.3
3430,189,2010,25.1
3431,190,2010,13.5
3432,191,2010,21.3
3433,192,2010,23.3
3434,193,2010,1.4
3435,194,2010,13.5
3436,195,2010,6.3
3437,196,2010,13.8
3438,1,2011,4.2
3439,2,2011,18.8
3440,3,2011,24.0
3441,4,2011,24.6
3442,5,2011,6.5
3443,6,2011,16.7
3444,7,2011,25.8
3445,8,2011,17.9
3446,9,2011,26.2
3447,10,2011,18.0
3448,11,2011,17.2
3449,12,2011,29.0
3450,13,2011,27.1
3451,14,2011,2.6
3452,15,2011,20.4
3453,16,2011,22.7
3454,17,2011,20.4
3455,18,2011,21.5
3456,19,2011,7.9
3457,20,2011,4.9
3458,21,2011,17.9
3459,22,2011,16.0
3460,23,2011,17.2
3461,24,2011,19.6
3462,25,2011,11.6
3463,26,2011,22.8
3464,27,2011,4.2
3465,28,2011,4.2
3466,46,2011,8.3
3467,29,2011,9.9
3468,30,2011,2.9
3469,31,2011,9.4
3470,32,2011,26.6
3471,33,2011,6.1
3472,34,2011,4.9
3473,35,2011,25.6
3474,36,2011,4.7
3475,37,2011,20.0
3476,38,2011,6.4
3477,39,2011,8.0
3478,40,2011,53.2
3479,41,2011,22.2
3480,42,2011,22.0
3481,43,2011,22.2
3482,44,2011,20.1
3483,45,2011,24.2
3484,47,2011,5.7
3485,48,2011,5.3
3486,49,2011,17.8
3487,50,2011,12.0
3488,51,2011,25.0
3489,52,2011,23.8
3490,53,2011,17.6
3491,54,2011,28.6
3492,55,2011,21.7
3493,56,2011,6.5
3494,57,2011,3.9
3495,58,2011,19.9
3496,167,2011,14.5
3497,59,2011,3.4
3498,61,2011,27.1
3499,62,2011,20.3
3500,63,2011,19.7
3501,64,2011,13.2
3502,65,2011,8.4
3503,66,2011,18.7
3504,67,2011,20.3
3505,68,2011,9.1
3506,69,2011,22.8
3507,70,2011,18.6
3508,71,2011,18.4
3509,72,2011,6.2
3510,73,2011,7.6
3511,74,2011,17.4
3512,75,2011,18.6
3513,76,2011,18.4
3514,77,2011,24.0
3515,78,2011,20.0
3516,79,2011,3.0
3517,80,2011,5.2
3518,81,2011,22.7
3519,82,2011,27.5
3520,83,2011,22.2
3521,84,2011,24.5
3522,85,2011,18.3
3523,86,2011,21.7
3524,87,2011,3.5
3525,88,2011,32.5
3526,89,2011,18.5
3527,90,2011,5.6
3528,91,2011,42.8
3529,92,2011,35.1
3530,93,2011,13.9
3531,94,2011,3.8
3532,95,2011,22.1
3533,96,2011,29.2
3534,97,2011,14.5
3535,98,2011,8.3
3536,99,2011,29.4
3537,100,2011,24.7
3538,101,2011,20.4
3539,102,2011,4.1
3540,103,2011,4.6
3541,104,2011,12.6
3542,105,2011,6.3
3543,106,2011,6.8
3544,107,2011,27.1
3545,108,2011,50.1
3546,109,2011,10.6
3547,110,2011,9.3
3548,111,2011,26.3
3549,112,2011,42.2
3550,114,2011,17.3
3551,115,2011,21.2
3552,116,2011,22.8
3553,117,2011,5.9
3554,118,2011,4.3
3555,119,2011,14.6
3556,120,2011,59.3
3557,121,2011,3.1
3558,122,2011,18.2
3559,123,2011,27.8
3560,124,2011,20.9
3561,125,2011,4.3
3562,126,2011,7.0
3563,127,2011,46.0
3564,128,2011,20.8
3565,129,2011,23.7
3566,130,2011,6.8
3567,131,2011,52.4
3568,132,2011,20.1
3569,133,2011,18.5
3570,134,2011,17.7
3571,135,2011,17.7
3572,136,2011,5.2
3573,137,2011,21.2
